id_municipio;População total urbana;Volume produzido (1000 m³);Volume coletado (1000 m³);Volume tratado (1000 m³);Relação coletado/produzido;Relação tratado/coletado;Relação tratado/produzido;Ano;Possui dado interpolado
1015;9241;438.49;0.0;0.0;0.0;0.0;0.0;2016;False
1016;25350;1202.86;515.42;515.42;0.43;1.0;0.43;2016;False
1017;8001;379.65;0.0;0.0;0.0;0.0;0.0;2016;False
1018;21337;1012.44;1152.96;1152.96;1.14;1.0;1.14;2016;False
1019;8014;380.26;0.0;0.0;0.0;0.0;0.0;2016;False
1020;3673;174.28;0.0;0.0;0.0;0.0;0.0;2016;False
1021;3218;152.69;0.0;0.0;0.0;0.0;0.0;2016;False
1022;5232;248.26;155.65;155.65;0.63;1.0;0.63;2016;False
1023;8578;407.03;95.07;95.07;0.23;1.0;0.23;2016;False
1024;2337;110.89;0.0;0.0;0.0;0.0;0.0;2016;False
1025;3061;145.24;0.0;0.0;0.0;0.0;0.0;2016;False
1026;7116;337.65;0.0;0.0;0.0;0.0;0.0;2016;False
1027;10693;507.38;402.74;0.0;0.79;0.0;0.0;2016;False
1028;1281;60.78;0.0;0.0;0.0;0.0;0.0;2016;False
1029;7556;358.53;227.42;227.42;0.63;1.0;0.63;2016;False
1030;13602;645.41;557.43;557.43;0.86;1.0;0.86;2016;False
1031;16549;785.25;605.84;605.84;0.77;1.0;0.77;2016;False
1032;75139;3565.35;3148.0;3148.0;0.88;1.0;0.88;2016;False
1033;3308;156.96;0.0;0.0;0.0;0.0;0.0;2016;False
1034;3252;154.31;0.0;0.0;0.0;0.0;0.0;2016;False
1035;3377;160.24;0.0;0.0;0.0;0.0;0.0;2016;False
1036;11013;522.57;0.0;0.0;0.0;0.0;0.0;2016;False
1037;6341;300.88;0.0;0.0;0.0;0.0;0.0;2016;False
1038;6518;309.28;0.0;0.0;0.0;0.0;0.0;2016;False
1039;17755;842.47;544.13;544.12;0.65;1.0;0.65;2016;False
1040;3278;155.54;0.0;0.0;0.0;0.0;0.0;2016;False
1041;8818;418.41;0.0;0.0;0.0;0.0;0.0;2016;False
1042;3273;155.3;0.0;0.0;0.0;0.0;0.0;2016;False
1043;90822;4309.5;3931.64;3931.64;0.91;1.0;0.91;2016;False
1044;4523;214.62;0.0;0.0;0.0;0.0;0.0;2016;False
1045;8851;419.98;0.0;0.0;0.0;0.0;0.0;2016;False
1046;19894;943.97;944.37;944.37;1.0;1.0;1.0;2016;False
1047;7493;355.54;0.0;0.0;0.0;0.0;0.0;2016;False
1048;7993;379.27;786.0;786.0;2.07;1.0;2.07;2016;False
1049;59158;2807.05;1068.98;1068.98;0.38;1.0;0.38;2016;False
1050;17472;829.05;0.0;0.0;0.0;0.0;0.0;2016;False
1051;3196;151.65;0.0;0.0;0.0;0.0;0.0;2016;False
1052;2292;108.76;0.0;0.0;0.0;0.0;0.0;2016;False
1053;9953;472.27;0.0;0.0;0.0;0.0;0.0;2016;False
1054;8312;394.4;319.81;319.81;0.81;1.0;0.81;2016;False
1055;49060;2327.9;516.33;516.33;0.22;1.0;0.22;2016;False
1056;2732;129.63;0.0;0.0;0.0;0.0;0.0;2016;False
1057;15164;719.53;0.0;0.0;0.0;0.0;0.0;2016;False
1058;3260;154.69;0.0;0.0;0.0;0.0;0.0;2016;False
1059;2693;127.78;0.0;0.0;0.0;0.0;0.0;2016;False
1060;3058;145.1;0.0;0.0;0.0;0.0;0.0;2016;False
1061;2635;125.03;0.0;0.0;0.0;0.0;0.0;2016;False
1062;1923;91.25;0.0;0.0;0.0;0.0;0.0;2016;False
1063;2298;109.04;0.0;0.0;0.0;0.0;0.0;2016;False
1064;4520;214.47;0.0;0.0;0.0;0.0;0.0;2016;False
1065;7038;333.95;0.0;0.0;0.0;0.0;0.0;2016;False
1066;3440;163.23;0.0;0.0;0.0;0.0;0.0;2016;False
1067;10961;520.1;535.77;535.77;1.03;1.0;1.03;2016;False
1068;3053;144.86;0.0;0.0;0.0;0.0;0.0;2016;False
1069;6297;298.79;0.0;0.0;0.0;0.0;0.0;2016;False
1070;5530;262.4;0.0;0.0;0.0;0.0;0.0;2016;False
1071;11541;547.62;0.0;0.0;0.0;0.0;0.0;2016;False
1072;13315;631.8;0.0;0.0;0.0;0.0;0.0;2016;False
1073;102963;4885.59;3009.97;3009.96;0.62;1.0;0.62;2016;False
1074;4220;200.24;0.0;0.0;0.0;0.0;0.0;2016;False
1075;3359;159.38;0.0;0.0;0.0;0.0;0.0;2016;False
1076;10347;490.97;0.0;0.0;0.0;0.0;0.0;2016;False
1077;5036;238.96;0.0;0.0;0.0;0.0;0.0;2016;False
1078;60177;2855.4;2440.14;2440.14;0.85;1.0;0.85;2016;False
1079;1307976;62063.46;67341.71;55125.91;1.09;0.82;0.89;2016;False
1080;36421;1728.18;639.11;639.11;0.37;1.0;0.37;2016;False
1081;21912;1039.72;454.92;454.92;0.44;1.0;0.44;2016;False
1082;30860;1464.31;904.59;904.58;0.62;1.0;0.62;2016;False
1083;5036;238.96;0.0;0.0;0.0;0.0;0.0;2016;False
1084;13057;619.55;316.42;316.42;0.51;1.0;0.51;2016;False
1085;2019;95.8;0.0;0.0;0.0;0.0;0.0;2016;False
1086;3768;178.79;0.0;0.0;0.0;0.0;0.0;2016;False
1087;1889;89.63;0.0;0.0;0.0;0.0;0.0;2016;False
1088;3380;160.38;0.0;0.0;0.0;0.0;0.0;2016;False
1089;18167;862.02;0.0;0.0;0.0;0.0;0.0;2016;False
1090;3511;166.6;0.0;0.0;0.0;0.0;0.0;2016;False
1091;12235;580.55;0.0;0.0;0.0;0.0;0.0;2016;False
1092;5514;261.64;0.0;0.0;0.0;0.0;0.0;2016;False
1093;13594;645.04;0.0;0.0;0.0;0.0;0.0;2016;False
1094;46889;2224.88;1754.87;1754.87;0.79;1.0;0.79;2016;False
1095;23983;1137.99;0.0;0.0;0.0;0.0;0.0;2016;False
1096;2658;126.12;0.0;0.0;0.0;0.0;0.0;2016;False
1097;29089;1380.27;608.55;608.55;0.44;1.0;0.44;2016;False
1098;2632;124.89;0.0;0.0;0.0;0.0;0.0;2016;False
1099;36349;1724.76;1016.03;1016.03;0.59;1.0;0.59;2016;False
1100;4258;202.04;0.0;0.0;0.0;0.0;0.0;2016;False
1101;4940;234.4;0.0;0.0;0.0;0.0;0.0;2016;False
1102;4440;210.68;250.0;0.0;1.19;0.0;0.0;2016;False
1103;19252;913.51;0.0;0.0;0.0;0.0;0.0;2016;False
1104;5905;280.19;0.0;0.0;0.0;0.0;0.0;2016;False
1105;24027;1140.08;834.22;834.21;0.73;1.0;0.73;2016;False
1106;6254;296.75;0.0;0.0;0.0;0.0;0.0;2016;False
1107;8115;385.06;283.42;283.41;0.74;1.0;0.74;2016;False
1108;91684;4350.41;5881.07;5609.95;1.35;0.95;1.29;2016;False
1109;2326;110.37;0.0;0.0;0.0;0.0;0.0;2016;False
1110;5654;268.28;0.0;0.0;0.0;0.0;0.0;2016;False
1111;42899;2035.56;480.64;480.51;0.24;1.0;0.24;2016;False
1112;87650;4158.99;3492.37;3492.37;0.84;1.0;0.84;2016;False
1113;2721;129.11;0.0;0.0;0.0;0.0;0.0;2016;False
1114;2221;105.39;0.0;0.0;0.0;0.0;0.0;2016;False
1115;6722;318.96;323.06;323.04;1.01;1.0;1.01;2016;False
1116;17418;826.48;615.71;615.71;0.74;1.0;0.74;2016;False
1117;1320;62.63;68.62;68.62;1.1;1.0;1.1;2016;False
1118;7004;332.34;0.0;0.0;0.0;0.0;0.0;2016;False
1119;177748;8434.14;1501.26;1501.26;0.18;1.0;0.18;2016;False
1120;2195;104.15;0.0;0.0;0.0;0.0;0.0;2016;False
1121;7318;347.24;0.0;0.0;0.0;0.0;0.0;2016;False
1122;9317;442.09;231.27;231.26;0.52;1.0;0.52;2016;False
1123;1997;94.76;0.0;0.0;0.0;0.0;0.0;2016;False
1124;4058;192.55;0.0;0.0;0.0;0.0;0.0;2016;False
1125;11891;564.23;0.0;0.0;0.0;0.0;0.0;2016;False
1126;2445;116.02;45.47;45.46;0.39;1.0;0.39;2016;False
1127;27865;1322.19;689.94;689.94;0.52;1.0;0.52;2016;False
1128;55639;2640.07;3814.0;0.0;1.44;0.0;0.0;2016;False
1129;1520;72.12;0.0;0.0;0.0;0.0;0.0;2016;False
1130;7577;359.53;0.0;0.0;0.0;0.0;0.0;2016;False
1131;7430;352.55;72.22;0.0;0.2;0.0;0.0;2016;False
1132;11139;528.55;251.77;251.77;0.48;1.0;0.48;2016;False
1133;3988;189.23;0.0;0.0;0.0;0.0;0.0;2016;False
1134;40630;1927.89;1491.74;1491.74;0.77;1.0;0.77;2016;False
1135;2130;101.07;0.0;0.0;0.0;0.0;0.0;2016;False
1136;4295;203.8;0.0;0.0;0.0;0.0;0.0;2016;False
1137;13490;640.1;0.0;0.0;0.0;0.0;0.0;2016;False
1138;5224;247.88;0.0;0.0;0.0;0.0;0.0;2016;False
1139;3531;167.55;0.0;0.0;0.0;0.0;0.0;2016;False
1140;7897;374.71;0.0;0.0;0.0;0.0;0.0;2016;False
1141;25111;1191.52;0.0;0.0;0.0;0.0;0.0;2016;False
1142;41155;1952.8;390.2;390.2;0.2;1.0;0.2;2016;False
1143;2136;101.35;0.0;0.0;0.0;0.0;0.0;2016;False
1144;1980;93.95;0.0;0.0;0.0;0.0;0.0;2016;False
1145;11495;545.44;0.0;0.0;0.0;0.0;0.0;2016;False
1146;7717;366.17;0.0;0.0;0.0;0.0;0.0;2016;False
1147;2666;126.5;0.0;0.0;0.0;0.0;0.0;2016;False
1148;3117;147.9;0.0;0.0;0.0;0.0;0.0;2016;False
1149;8350;396.21;0.0;0.0;0.0;0.0;0.0;2016;False
1150;2971;140.97;0.0;0.0;0.0;0.0;0.0;2016;False
1151;97883;4644.55;875.86;875.86;0.19;1.0;0.19;2016;False
1152;3921;186.05;0.0;0.0;0.0;0.0;0.0;2016;False
1153;13872;658.23;0.0;0.0;0.0;0.0;0.0;2016;False
1154;3605;171.06;0.0;0.0;0.0;0.0;0.0;2016;False
1155;5635;267.38;0.0;0.0;0.0;0.0;0.0;2016;False
1156;28573;1355.79;486.43;486.43;0.36;1.0;0.36;2016;False
1157;3166;150.23;0.0;0.0;0.0;0.0;0.0;2016;False
1158;24247;1150.52;1012.43;1012.43;0.88;1.0;0.88;2016;False
1159;2185;103.68;0.0;0.0;0.0;0.0;0.0;2016;False
1160;3308;156.96;0.0;0.0;0.0;0.0;0.0;2016;False
1161;2453;116.39;0.0;0.0;0.0;0.0;0.0;2016;False
1162;8885;421.59;250.0;200.0;0.59;0.8;0.47;2016;False
1163;10121;480.24;468.25;468.25;0.98;1.0;0.98;2016;False
1164;2817;133.67;0.0;0.0;0.0;0.0;0.0;2016;False
1165;9523;451.87;0.0;0.0;0.0;0.0;0.0;2016;False
1166;2321;110.13;0.0;0.0;0.0;0.0;0.0;2016;False
1167;22419;1063.78;892.95;892.95;0.84;1.0;0.84;2016;False
1168;10014;475.16;0.0;0.0;0.0;0.0;0.0;2016;False
1169;22214;1054.05;0.0;0.0;0.0;0.0;0.0;2016;False
1170;27926;1325.09;484.34;484.34;0.37;1.0;0.37;2016;False
1171;79615;3777.73;1302.96;1302.95;0.34;1.0;0.34;2016;False
1172;16191;768.26;719.76;719.75;0.94;1.0;0.94;2016;False
1173;40680;1930.27;0.0;0.0;0.0;0.0;0.0;2016;False
1174;3354;159.15;0.0;0.0;0.0;0.0;0.0;2016;False
1175;3638;172.62;0.0;0.0;0.0;0.0;0.0;2016;False
1176;31717;1504.97;924.17;924.17;0.61;1.0;0.61;2016;False
1177;3041;144.3;0.0;0.0;0.0;0.0;0.0;2016;False
1178;43294;2054.3;2087.62;2087.62;1.02;1.0;1.02;2016;False
1179;9934;471.37;0.0;0.0;0.0;0.0;0.0;2016;False
1180;4341;205.98;0.0;0.0;0.0;0.0;0.0;2016;False
1181;3624;171.96;128.45;128.45;0.75;1.0;0.75;2016;False
1182;191628;9092.75;5185.9;5182.91;0.57;1.0;0.57;2016;False
1183;17980;853.15;739.22;739.22;0.87;1.0;0.87;2016;False
1184;7034;333.76;0.0;0.0;0.0;0.0;0.0;2016;False
1185;5712;271.03;0.0;0.0;0.0;0.0;0.0;2016;False
1186;2772;131.53;0.0;0.0;0.0;0.0;0.0;2016;False
1187;4742;225.01;0.0;0.0;0.0;0.0;0.0;2016;False
1188;34818;1652.11;2023.23;2023.23;1.22;1.0;1.22;2016;False
1189;3473;164.79;0.0;0.0;0.0;0.0;0.0;2016;False
1190;7285;345.67;0.0;0.0;0.0;0.0;0.0;2016;False
1191;3020;143.3;0.0;0.0;0.0;0.0;0.0;2016;False
1192;2413;114.5;0.0;0.0;0.0;0.0;0.0;2016;False
1193;3395;161.09;0.0;0.0;0.0;0.0;0.0;2016;False
1194;8800;417.56;0.0;0.0;0.0;0.0;0.0;2016;False
1195;4286;203.37;0.0;0.0;0.0;0.0;0.0;2016;False
1196;5109;242.42;0.0;0.0;0.0;0.0;0.0;2016;False
1197;64060;3039.65;1266.37;1266.37;0.42;1.0;0.42;2016;False
1198;11239;533.29;0.0;0.0;0.0;0.0;0.0;2016;False
1199;5737;272.22;0.0;0.0;0.0;0.0;0.0;2016;False
1200;11159;529.49;0.0;0.0;0.0;0.0;0.0;2016;False
1201;1418;67.28;68.71;68.71;1.02;1.0;1.02;2016;False
1202;29622;1405.56;0.0;0.0;0.0;0.0;0.0;2016;False
1203;4537;215.28;0.0;0.0;0.0;0.0;0.0;2016;False
1204;20501;972.77;280.06;280.06;0.29;1.0;0.29;2016;False
1205;3623;171.91;0.0;0.0;0.0;0.0;0.0;2016;False
1206;1865;88.49;0.0;0.0;0.0;0.0;0.0;2016;False
1207;17522;831.42;2000.0;0.0;2.41;0.0;0.0;2016;False
1208;92950;4410.48;0.0;0.0;0.0;0.0;0.0;2016;False
1209;7436;352.84;0.0;0.0;0.0;0.0;0.0;2016;False
1210;18380;872.13;555.96;555.96;0.64;1.0;0.64;2016;False
1211;6196;294.0;0.0;0.0;0.0;0.0;0.0;2016;False
1212;2694;127.83;0.0;0.0;0.0;0.0;0.0;2016;False
1213;3273;155.3;0.0;0.0;0.0;0.0;0.0;2016;False
1214;3003;142.49;0.0;0.0;0.0;0.0;0.0;2016;False
1215;6783;321.85;226.65;226.65;0.7;1.0;0.7;2016;False
1216;2617;124.18;0.0;0.0;0.0;0.0;0.0;2016;False
1217;107792;5114.73;2188.36;2188.36;0.43;1.0;0.43;2016;False
1218;3220;152.79;0.0;0.0;0.0;0.0;0.0;2016;False
1219;4367;207.21;0.0;0.0;0.0;0.0;0.0;2016;False
1220;4494;213.24;0.0;0.0;0.0;0.0;0.0;2016;False
1221;2678;127.07;0.0;0.0;0.0;0.0;0.0;2016;False
1222;35923;1704.55;909.65;909.65;0.53;1.0;0.53;2016;False
1223;12814;608.02;23.98;23.98;0.04;1.0;0.04;2016;False
1224;2847;135.09;0.0;0.0;0.0;0.0;0.0;2016;False
1225;141230;6701.36;2471.4;2471.4;0.37;1.0;0.37;2016;False
1226;3468;164.56;0.0;0.0;0.0;0.0;0.0;2016;False
1227;12249;581.22;0.0;0.0;0.0;0.0;0.0;2016;False
1228;7481;354.97;0.0;0.0;0.0;0.0;0.0;2016;False
1229;5069;240.52;0.0;0.0;0.0;0.0;0.0;2016;False
1230;5087;241.38;0.0;0.0;0.0;0.0;0.0;2016;False
985;7128;338.22;98.54;98.54;0.29;1.0;0.29;2015;False
986;16314;774.1;0.0;0.0;0.0;0.0;0.0;2015;False
987;19620;930.97;293.16;293.16;0.31;1.0;0.31;2015;False
988;2308;109.51;0.0;0.0;0.0;0.0;0.0;2015;False
989;4972;235.92;0.0;0.0;0.0;0.0;0.0;2015;False
990;1799;85.36;0.0;0.0;0.0;0.0;0.0;2015;False
991;168907;8014.64;0.0;0.0;0.0;0.0;0.0;2015;False
992;23597;1119.68;0.0;0.0;0.0;0.0;0.0;2015;False
993;1877;89.06;0.0;0.0;0.0;0.0;0.0;2015;False
994;4938;234.31;0.0;0.0;0.0;0.0;0.0;2015;False
995;6673;316.63;0.0;0.0;0.0;0.0;0.0;2015;False
996;7718;366.22;14.67;14.67;0.04;1.0;0.04;2015;False
997;3332;158.1;0.0;0.0;0.0;0.0;0.0;2015;False
998;5343;253.53;0.0;0.0;0.0;0.0;0.0;2015;False
999;3148;149.37;0.0;0.0;0.0;0.0;0.0;2015;False
1000;330904;15701.39;9890.09;9890.09;0.63;1.0;0.63;2015;False
1001;996;47.26;0.0;0.0;0.0;0.0;0.0;2015;False
1002;19392;920.15;349.5;349.5;0.38;1.0;0.38;2015;False
1003;471232;22359.96;4281.0;3425.0;0.19;0.8;0.15;2015;False
1004;2266;107.52;97.78;97.78;0.91;1.0;0.91;2015;False
1005;3681;174.66;0.0;0.0;0.0;0.0;0.0;2015;False
1006;3409;161.76;0.0;0.0;0.0;0.0;0.0;2015;False
1007;17681;838.96;0.0;0.0;0.0;0.0;0.0;2015;False
1008;8526;404.56;0.0;0.0;0.0;0.0;0.0;2015;False
1009;7058;334.9;148.46;148.46;0.44;1.0;0.44;2015;False
1010;2768;131.34;0.0;0.0;0.0;0.0;0.0;2015;False
1011;7896;374.67;143.44;143.44;0.38;1.0;0.38;2015;False
1012;3167;150.27;0.0;0.0;0.0;0.0;0.0;2015;False
1013;2256;107.05;0.0;0.0;0.0;0.0;0.0;2015;False
1014;4011;190.32;0.0;0.0;0.0;0.0;0.0;2015;False
1015;9056;429.71;0.0;0.0;0.0;0.0;0.0;2015;False
1016;24945;1183.64;496.59;496.59;0.42;1.0;0.42;2015;False
1017;7968;378.08;0.0;0.0;0.0;0.0;0.0;2015;False
1018;20998;996.36;1076.09;963.96;1.08;0.9;0.97;2015;False
1019;7849;372.44;0.0;0.0;0.0;0.0;0.0;2015;False
1020;3606;171.1;0.0;0.0;0.0;0.0;0.0;2015;False
1021;3183;151.03;0.0;0.0;0.0;0.0;0.0;2015;False
1022;5211;247.26;162.52;162.52;0.66;1.0;0.66;2015;False
1023;8547;405.56;94.93;94.93;0.23;1.0;0.23;2015;False
1024;2343;111.18;0.0;0.0;0.0;0.0;0.0;2015;False
1025;3064;145.39;0.0;0.0;0.0;0.0;0.0;2015;False
1026;7068;335.38;0.0;0.0;0.0;0.0;0.0;2015;False
1027;10548;500.5;448.59;0.0;0.9;0.0;0.0;2015;False
1028;1286;61.02;0.0;0.0;0.0;0.0;0.0;2015;False
1029;7569;359.15;220.96;220.96;0.62;1.0;0.62;2015;False
1030;13396;635.64;542.49;542.49;0.85;1.0;0.85;2015;False
1031;16385;777.47;587.0;587.0;0.76;1.0;0.76;2015;False
1032;73565;3490.66;0.0;0.0;0.0;0.0;0.0;2015;False
1033;3272;155.26;0.0;0.0;0.0;0.0;0.0;2015;False
1034;3233;153.41;0.0;0.0;0.0;0.0;0.0;2015;False
1035;3379;160.33;0.0;0.0;0.0;0.0;0.0;2015;False
1036;10898;517.11;0.0;0.0;0.0;0.0;0.0;2015;False
1037;6226;295.42;0.0;0.0;0.0;0.0;0.0;2015;False
1038;6401;303.73;0.0;0.0;0.0;0.0;0.0;2015;False
1039;17642;837.11;511.29;511.29;0.61;1.0;0.61;2015;False
1040;3494;165.79;0.0;0.0;0.0;0.0;0.0;2015;False
1041;8731;414.29;0.0;0.0;0.0;0.0;0.0;2015;False
1042;3288;156.02;0.0;0.0;0.0;0.0;0.0;2015;False
1043;89149;4230.12;2697.51;2697.51;0.64;1.0;0.64;2015;False
1044;4493;213.19;0.0;0.0;0.0;0.0;0.0;2015;False
1045;8825;418.75;0.0;0.0;0.0;0.0;0.0;2015;False
1046;19781;938.61;924.76;924.76;0.99;1.0;0.99;2015;False
1047;7412;351.7;0.0;0.0;0.0;0.0;0.0;2015;False
1048;7755;367.97;511.0;511.0;1.39;1.0;1.39;2015;False
1049;57992;2751.72;1088.75;1088.75;0.4;1.0;0.4;2015;False
1050;17258;818.89;0.0;0.0;0.0;0.0;0.0;2015;False
1051;3206;152.12;0.0;0.0;0.0;0.0;0.0;2015;False
1052;2315;109.85;0.0;0.0;0.0;0.0;0.0;2015;False
1053;9896;469.57;0.0;0.0;0.0;0.0;0.0;2015;False
1054;8195;388.85;299.45;299.45;0.77;1.0;0.77;2015;False
1055;48124;2283.48;509.8;509.8;0.22;1.0;0.22;2015;False
1056;2729;129.49;0.0;0.0;0.0;0.0;0.0;2015;False
1057;15073;715.21;0.0;0.0;0.0;0.0;0.0;2015;False
1058;3264;154.88;0.0;0.0;0.0;0.0;0.0;2015;False
1059;2701;128.16;85.0;0.0;0.66;0.0;0.0;2015;False
1060;3056;145.01;0.0;0.0;0.0;0.0;0.0;2015;False
1061;2621;124.37;0.0;0.0;0.0;0.0;0.0;2015;False
1062;1919;91.06;0.0;0.0;0.0;0.0;0.0;2015;False
1063;2297;108.99;0.0;0.0;0.0;0.0;0.0;2015;False
1064;4532;215.04;0.0;0.0;0.0;0.0;0.0;2015;False
1065;7080;335.95;0.0;0.0;0.0;0.0;0.0;2015;False
1066;3443;163.37;0.0;0.0;0.0;0.0;0.0;2015;False
1067;10877;516.11;574.56;562.46;1.11;0.98;1.09;2015;False
1068;3057;145.05;0.0;0.0;0.0;0.0;0.0;2015;False
1069;6323;300.03;0.0;0.0;0.0;0.0;0.0;2015;False
1070;5580;264.77;0.0;0.0;0.0;0.0;0.0;2015;False
1071;11412;541.5;0.0;0.0;0.0;0.0;0.0;2015;False
1072;12976;615.71;0.0;0.0;0.0;0.0;0.0;2015;False
1073;101337;4808.44;2515.23;2515.23;0.52;1.0;0.52;2015;False
1074;4267;202.47;0.0;0.0;0.0;0.0;0.0;2015;False
1075;3308;156.96;0.0;0.0;0.0;0.0;0.0;2015;False
1076;9953;472.27;0.0;0.0;0.0;0.0;0.0;2015;False
1077;5010;237.72;0.0;0.0;0.0;0.0;0.0;2015;False
1078;59381;2817.63;2317.14;2317.14;0.82;1.0;0.82;2015;False
1079;1291776;61294.77;67769.38;53482.85;1.11;0.79;0.87;2015;False
1080;35650;1691.59;613.39;613.39;0.36;1.0;0.36;2015;False
1081;22065;1046.98;442.12;442.12;0.42;1.0;0.42;2015;False
1082;30737;1458.47;827.99;827.99;0.57;1.0;0.57;2015;False
1083;4965;235.59;0.0;0.0;0.0;0.0;0.0;2015;False
1084;13038;618.65;317.26;317.26;0.51;1.0;0.51;2015;False
1085;2047;97.13;0.0;0.0;0.0;0.0;0.0;2015;False
1086;3795;180.07;0.0;0.0;0.0;0.0;0.0;2015;False
1087;1926;91.39;0.0;0.0;0.0;0.0;0.0;2015;False
1088;3368;159.81;0.0;0.0;0.0;0.0;0.0;2015;False
1089;17842;846.6;0.0;0.0;0.0;0.0;0.0;2015;False
1090;3545;168.21;0.0;0.0;0.0;0.0;0.0;2015;False
1091;12119;575.05;0.0;0.0;0.0;0.0;0.0;2015;False
1092;5476;259.84;0.0;0.0;0.0;0.0;0.0;2015;False
1093;13448;638.11;0.0;0.0;0.0;0.0;0.0;2015;False
1094;46538;2208.23;1729.28;1729.28;0.78;1.0;0.78;2015;False
1095;23812;1129.88;0.0;0.0;0.0;0.0;0.0;2015;False
1096;2654;125.93;0.0;0.0;0.0;0.0;0.0;2015;False
1097;29067;1379.23;473.48;473.48;0.34;1.0;0.34;2015;False
1098;2639;125.22;0.0;0.0;0.0;0.0;0.0;2015;False
1099;35781;1697.81;1056.87;1056.87;0.62;1.0;0.62;2015;False
1100;4246;201.47;0.0;0.0;0.0;0.0;0.0;2015;False
1101;4955;235.11;0.0;0.0;0.0;0.0;0.0;2015;False
1102;4479;212.53;250.0;0.0;1.18;0.0;0.0;2015;False
1103;18911;897.33;0.0;0.0;0.0;0.0;0.0;2015;False
1104;6118;290.3;0.0;0.0;0.0;0.0;0.0;2015;False
1105;24052;1141.27;844.96;844.96;0.74;1.0;0.74;2015;False
1106;6187;293.57;0.0;0.0;0.0;0.0;0.0;2015;False
1107;8087;383.73;288.04;288.04;0.75;1.0;0.75;2015;False
1108;90784;4307.7;5632.66;5424.5;1.31;0.96;1.26;2015;False
1109;2348;111.41;0.0;0.0;0.0;0.0;0.0;2015;False
1110;5662;268.66;0.0;0.0;0.0;0.0;0.0;2015;False
1111;42246;2004.57;480.61;480.37;0.24;1.0;0.24;2015;False
1112;86676;4112.78;3020.0;2949.0;0.73;0.98;0.72;2015;False
1113;2730;129.54;0.0;0.0;0.0;0.0;0.0;2015;False
1114;2206;104.67;0.0;0.0;0.0;0.0;0.0;2015;False
1115;6701;317.96;308.31;307.18;0.97;1.0;0.97;2015;False
1116;17467;828.81;605.21;605.21;0.73;1.0;0.73;2015;False
1117;1295;61.45;45.72;45.72;0.74;1.0;0.74;2015;False
1118;7373;349.85;0.0;0.0;0.0;0.0;0.0;2015;False
1119;175197;8313.1;1513.44;1513.44;0.18;1.0;0.18;2015;False
1120;2195;104.15;0.0;0.0;0.0;0.0;0.0;2015;False
1121;7173;340.36;0.0;0.0;0.0;0.0;0.0;2015;False
1122;9402;446.12;219.22;219.22;0.49;1.0;0.49;2015;False
1123;1984;94.14;0.0;0.0;0.0;0.0;0.0;2015;False
1124;4063;192.79;0.0;0.0;0.0;0.0;0.0;2015;False
1125;11697;555.02;0.0;0.0;0.0;0.0;0.0;2015;False
1126;2451;116.3;46.59;46.59;0.4;1.0;0.4;2015;False
1127;28017;1329.41;867.24;0.0;0.65;0.0;0.0;2015;False
1128;54592;2590.39;0.0;0.0;0.0;0.0;0.0;2015;False
1129;1538;72.98;0.0;0.0;0.0;0.0;0.0;2015;False
1130;7511;356.4;0.0;0.0;0.0;0.0;0.0;2015;False
1131;7425;352.32;0.0;0.0;0.0;0.0;0.0;2015;False
1132;10925;518.39;240.07;240.07;0.46;1.0;0.46;2015;False
1133;3961;187.95;0.0;0.0;0.0;0.0;0.0;2015;False
1134;40275;1911.05;1403.55;1403.55;0.73;1.0;0.73;2015;False
1135;2138;101.45;0.0;0.0;0.0;0.0;0.0;2015;False
1136;4349;206.36;0.0;0.0;0.0;0.0;0.0;2015;False
1137;13319;631.99;0.0;0.0;0.0;0.0;0.0;2015;False
1138;5339;253.34;0.0;0.0;0.0;0.0;0.0;2015;False
1139;3536;167.78;0.0;0.0;0.0;0.0;0.0;2015;False
1140;7801;370.16;0.0;0.0;0.0;0.0;0.0;2015;False
1141;24686;1171.35;0.0;0.0;0.0;0.0;0.0;2015;False
1142;40849;1938.29;402.72;402.72;0.21;1.0;0.21;2015;False
1143;2129;101.02;0.0;0.0;0.0;0.0;0.0;2015;False
1144;1969;93.43;0.0;0.0;0.0;0.0;0.0;2015;False
1145;11424;542.07;0.0;0.0;0.0;0.0;0.0;2015;False
1146;7742;367.36;0.0;0.0;0.0;0.0;0.0;2015;False
1147;2658;126.12;0.0;0.0;0.0;0.0;0.0;2015;False
1148;3133;148.66;0.0;0.0;0.0;0.0;0.0;2015;False
1149;8220;390.04;0.0;0.0;0.0;0.0;0.0;2015;False
1150;3016;143.11;0.0;0.0;0.0;0.0;0.0;2015;False
1151;96318;4570.29;866.64;866.64;0.19;1.0;0.19;2015;False
1152;3880;184.11;0.0;0.0;0.0;0.0;0.0;2015;False
1153;13772;653.48;0.0;0.0;0.0;0.0;0.0;2015;False
1154;3626;172.05;0.0;0.0;0.0;0.0;0.0;2015;False
1155;5545;263.11;0.0;0.0;0.0;0.0;0.0;2015;False
1156;28106;1333.63;470.22;470.22;0.35;1.0;0.35;2015;False
1157;3159;149.89;0.0;0.0;0.0;0.0;0.0;2015;False
1158;23830;1130.73;927.91;925.97;0.82;1.0;0.82;2015;False
1159;2181;103.49;0.0;0.0;0.0;0.0;0.0;2015;False
1160;3305;156.82;0.0;0.0;0.0;0.0;0.0;2015;False
1161;2457;116.58;0.0;0.0;0.0;0.0;0.0;2015;False
